codigo_ncm,descricao_ncm
44042000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Arcos de madeira; estacas fendidas; estacas aguçadas, não serradas longitudinalmente; madeira simplesmente desbastada ou arredondada, não torneada, não recurvada nem trabalhada de qualquer outro modo, para fabricação de bengalas, guarda-chuvas, cabos de ferramentas e semelhantes; madeira em fasquias, lâminas, fitas e semelhantes. - - De não coníferas"
93062190,"Armas e munições; suas partes e acessórios - Armas e munições; suas partes e acessórios. - Bombas, granadas, torpedos, minas, mísseis, cartuchos e outras munições e projéteis, e suas partes, incluindo os zagalotes, chumbos de caça e buchas para cartuchos. - Outros"
38123919,"Produtos das indústrias químicas ou das indústrias conexas - Produtos diversos das indústrias químicas. - Preparações denominadas ""aceleradores de vulcanização""; plastificantes compostos para borracha ou plástico, não especificados nem compreendidos noutras posições; preparações antioxidantes e outros estabilizadores compostos, para borracha ou plástico. - Outros"
57024200,"Matérias têxteis e suas obras - Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis. - Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis, tecidos, não tufados nem flocados, mesmo confeccionados, incluindo os tapetes denominadosKelimouKilim,SchumacksouSoumak,Karamaniee tapetes semelhantes tecidos à mão. - -- De matérias têxteis sintéticas ou artificiais"
39219011,"Plásticos e suas obras; borrachas e suas obras - Plástico e suas obras. - Outras chapas, folhas, películas, tiras e lâminas, de plástico. - De resina melamina-formaldeído"
38274000,"Produtos das indústrias químicas ou das indústrias conexas - Produtos diversos das indústrias químicas. - Misturas que contenham derivados halogenados do metano, do etano ou do propano, não especificadas nem compreendidas noutras posições. - - Que contenham brometo de metila (bromometano) ou bromoclorometano"
55143012,"Matérias têxteis e suas obras - Fibras sintéticas ou artificiais, descontínuas. - Tecidos de fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras, combinados, principal ou unicamente, com algodão, de peso superior a 170 g/m2. - Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4"
29211939,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos de função amina. - Outros
90092200,"Instrumentos e aparelhos de óptica, fotografia ou cinematografia, medida, controle ou de precisão; instrumentos e aparelhos medico-cirúrgicos; relogios e aparelhos semelhantes; instrumentos musicais; suas partes e acessórios - Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios. - Aparelhos de fotocopia por sistema óptico ou por conta - Outs.Aparelhos Fotocopia Por Contato"
29321400,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos heterocíclicos exclusivamente de heteroátomo(s) de oxigênio. - -- Sucralose
84011000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes. - Reatores nucleares; elementos combustíveis (cartuchos) não irradiados, para reatores nucleares; máquinas e aparelhos para a separação de isótopos. - - Reatores nucleares"
46021100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Obras de espartaria ou de cestaria. - Obras de cestaria obtidas diretamente na sua forma a partir de matérias para entrançar ou fabricadas com artigos da posição 46.01; obras de bucha (lufa*). - -- De bambu"
38121000,"Produtos das indústrias químicas ou das indústrias conexas - Produtos diversos das indústrias químicas. - Preparações denominadas ""aceleradores de vulcanização""; plastificantes compostos para borracha ou plástico, não especificados nem compreendidos noutras posições; preparações antioxidantes e outros estabilizadores compostos, para borracha ou plástico. - - Preparações denominadas ""aceleradores de vulcanização"""
85191000,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som. - Eletrofones Comandados Por Moeda Ou Ficha"
29214931,Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Compostos de função amina. - Sulfato de tranilcipromina
09081100,"Produtos do reino vegetal - Café, chá, mate e especiarias. - Noz-moscada, macis, amomos e cardamomos. - -- Não triturada nem em pó"
41051290,"Peles, couros, peleteria (peles com pêlo*) e obras destas matérias; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa - Peles, exceto as peles com pelo, e couros. - Peles curtidas oucrustde ovinos, depiladas, mesmo divididas, mas não preparadas de outro modo. - Outs.Pel.Dep.D/Ovinos Pre-Curt. D/Out. Modo"
95089022,"Mercadorias e produtos diversos - Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios. - Circos ambulantes e coleções de animais ambulantes; equipamentos para parques de diversões e equipamentos para parques aquáticos; atrações de parques e feiras, incluindo as instalações de tiro ao alvo; teatros ambulantes. - CARROSSÉIS, MESMO  DOTADOS  DE  DISPOSITIVO DE  ELEVAÇÃO, DE  DIÂMETROINFERIOR A 16 M"
29171990,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Ácidos policarboxílicos, seus anidridos, halogenetos, peróxidos e peroxiácidos; seus derivados halogenados, sulfonados, nitrados ou nitrosados. - Outros"
29053910,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Álcoois acíclicos e seus derivados halogenados, sulfonados, nitrados ou nitrosados. - 2-Metil-2,4-pentanodiol (hexilenoglicol)"
68151020,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; produtos cerâmicos; vidro e suas obras - Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes. - Obras de pedra ou de outras matérias minerais (incluindo as fibras de carbono, as obras destas matérias e as de turfa), não especificadas nem compreendidas noutras posições. - Tecidos de fibras de carbono"
85421398,"Máquinas e aparelhos, material elétrico, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios - Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios. - Circuitos integrados eletrônicos. - Outras Memorias"
41041119,"Peles, couros, peleteria (peles com pêlo*) e obras destas matérias; artigos de correeiro ou de seleiro; artigos de viagem, bolsas e artefatos semelhantes; obras de tripa - Peles, exceto as peles com pelo, e couros. - Couros e peles curtidos oucrust, de bovinos (incluindo os búfalos) ou de equídeos, depilados, mesmo divididos, mas não preparados de outro modo. - Outros"
39072991,"Plásticos e suas obras; borrachas e suas obras - Plástico e suas obras. - Poliacetais, outros poliéteres e resinas epóxidas, em formas primárias; policarbonatos, resinas alquídicas, poliésteres alílicos e outros poliésteres, em formas primárias. - POLIACETAL POLIÉTER (PAPE)"
25051000,"Produtos minerais - Sal; enxofre; terras e pedras; gesso, cal e cimento. - Areias naturais de qualquer espécie, mesmo coradas, exceto areias metalíferas do Capítulo 26. - - Areias siliciosas e areias quartzosas"
07133321,"Produtos do reino vegetal - Produtos hortícolas, plantas, raízes e tubérculos, comestíveis. - Legumes de vagem, secos, em grão, mesmo pelados ou partidos. - Para semeadura (sementeira)"
34021130,"Produtos das indústrias químicas ou das indústrias conexas - Sabões, agentes orgânicos de superfície, preparações para lavagem, preparações lubrificantes, ceras artificiais, ceras preparadas, produtos de conservação e limpeza, velas e artigos semelhantes, massas ou pastas para modelar, ""ceras para odontologia"" e composições para odontologia à base de gesso. - Agentes orgânicos de superfície (exceto sabões); preparações tensoativas, preparações para lavagem (incluindo as preparações auxiliares para lavagem) e preparações para limpeza, mesmo que contenham sabão, exceto as da posição 34.01. - Alquilsulfonato de sódio, secundário"
48030090,"Pastas de madeira ou de outras matérias fibrosas celulósicas; desperdícios e aparas de papel ou de cartão; papel e suas obras - Papel e cartão; obras de pasta de celulose, papel ou de cartão. - NÃO INFORMADO - Outros"
44182100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - -- De madeira tropical"
29397220,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Alcaloides, naturais ou reproduzidos por síntese, seus sais, éteres, ésteres e outros derivados. - Ecgonina e seus sais"
29391017,"Produtos das indústrias químicas ou das indústrias conexas - Produtos químicos orgânicos. - Alcaloides, naturais ou reproduzidos por síntese, seus sais, éteres, ésteres e outros derivados. - Diidrocodeina E Seus Sais"
60063290,Matérias têxteis e suas obras - Tecidos de malha. - Outros tecidos de malha. - Outros
30024230,"Produtos das indústrias químicas ou das indústrias conexas - Produtos farmacêuticos. - Sangue humano; sangue animal preparado para usos terapêuticos, profiláticos ou de diagnóstico; antissoros, outras frações do sangue e produtos imunológicos, mesmo modificados ou obtidos por via biotecnológica; vacinas, toxinas, culturas de microrganismos (exceto leveduras) e produtos semelhantes; culturas de células, mesmo modificadas. - Contra a querato-conjuntivite"
70109210,"Obras de pedra, gesso, cimento, amianto, mica ou de matérias semelhantes; produtos cerâmicos; vidro e suas obras - Vidro e suas obras. - Garrafões, garrafas, frascos, boiões, vasos, embalagens tubulares, ampolas e outros recipientes de vidro próprios para transporte ou embalagem; boiões de vidro para conservas; rolhas, tampas e outros dispositivos para fechar recipientes, de vidro. - Garrafoes E Garrafas D/Vidro,Cap.>0,33,<1l"
