ref,fundam_legal,beneficio,item,codigo_ncm,descricao_ncm,descr_produto,proporcao,ncm,tributos_nfe,valor_nfe
Alíquota de Referência - Demais Produtos,GERAL,-,-,44122300,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - Outs.Mad.Comp.,Folh.N/Conif.C/Painel D/Part.",-,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,44122900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - Outs.Mad.Comp.Folh.C/Face D/N/Conifera",-,1,44122900,73.96000000000001,355.69
Alíquota de Referência - Demais Produtos,GERAL,-,-,44123100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Com, pelo menos, uma camada exterior de madeira tropical",-,1,44123100,373355.7800000001,2956604.899999999
Alíquota de Referência - Demais Produtos,GERAL,-,-,44123200,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com pelo menos uma face de madeira não conífera",-,1,44123200,0,11921.6
Alíquota de Referência - Demais Produtos,GERAL,-,-,44123300,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com, pelo menos, uma camada exterior de madeira não conífera, das espécies amieiro (Alnusspp.), freixo (Fraxinusspp.), faia (Fagusspp.), bétula (vidoeiro) (Betulaspp.), prunóidea (Prunusspp.), castanheiro (Castaneaspp.), olmo (Ulmusspp.), eucalipto (Eucalyptusspp.), nogueira (Caryaspp.), castanheiro-da-índia (Aesculusspp.), tília (Tilias",-,1,44123300,65261.78999999999,1751481.91
Alíquota de Referência - Demais Produtos,GERAL,-,-,44123400,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com, pelo menos, uma camada exterior de madeira não conífera, não especificadas na subposição 4412.33",-,1,44123400,31593.37000000001,231550.91
Alíquota de Referência - Demais Produtos,GERAL,-,-,44123900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com ambas as camadas exteriores de madeira de coníferas",-,1,44123900,1080883.37,15974992.5
Alíquota de Referência - Demais Produtos,GERAL,-,-,44124100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Com, pelo menos, uma camada exterior de madeira tropical",-,1,44124100,6498.980000000001,350304.56
Alíquota de Referência - Demais Produtos,GERAL,-,-,44124200,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com, pelo menos, uma camada exterior de madeira não conífera",-,1,44124200,175.91,647
Alíquota de Referência - Demais Produtos,GERAL,-,-,44124900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com ambas as camadas exteriores de madeira de coníferas",-,1,44124900,540,9905.4
Alíquota de Referência - Demais Produtos,GERAL,-,-,44125100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Com, pelo menos, uma camada exterior de madeira tropical",-,1,44125100,651.22,4004
Alíquota de Referência - Demais Produtos,GERAL,-,-,44125200,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com, pelo menos, uma camada exterior de madeira não conífera",-,1,44125200,1785.45,69518.8
Alíquota de Referência - Demais Produtos,GERAL,-,-,44125900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com ambas as camadas exteriores de madeira de coníferas",-,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,44129100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Com, pelo menos, uma camada exterior de madeira tropical",-,1,44129100,5635.01,33998.69
Alíquota de Referência - Demais Produtos,GERAL,-,-,44129200,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com, pelo menos, uma camada exterior de madeira não conífera",-,1,44129200,1134.74,59309.38
Alíquota de Referência - Demais Produtos,GERAL,-,-,44129300,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - Outs.Mad.Comp.,Folh.C/Painel D/Particulas",-,1,44129300,0,410.94
Alíquota de Referência - Demais Produtos,GERAL,-,-,44129400,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Com alma aglomerada, alveolada ou lamelada",-,1,-,-,-
Alíquota de Referência - Demais Produtos,GERAL,-,-,44129900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Madeira compensada (contraplacada), madeira folheada, e madeiras estratificadas semelhantes. - -- Outras, com ambas as camadas exteriores de madeira de coníferas",-,1,44129900,837614.47,16096819.27
Alíquota de Referência - Demais Produtos,GERAL,-,-,44130000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - NÃO INFORMADO - Madeira densificada, em blocos, pranchas, lâminas ou perfis.",-,1,44130000,212057.3199999999,13257682.26
Alíquota de Referência - Demais Produtos,GERAL,-,-,44140000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Molduras de madeira para quadros, fotografias, espelhos ou objetos semelhantes. - Molduras de madeira para quadros, fotografias, espelhos ou objetos semelhantes.",-,1,44140000,4762.47,59327.17000000001
Alíquota de Referência - Demais Produtos,GERAL,-,-,44141000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Molduras de madeira para quadros, fotografias, espelhos ou objetos semelhantes. - - De madeira tropical",-,1,44141000,4171.66,503061.8099999999
Alíquota de Referência - Demais Produtos,GERAL,-,-,44149000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Molduras de madeira para quadros, fotografias, espelhos ou objetos semelhantes. - - Outras",-,1,44149000,17183.8,510745.9
Alíquota de Referência - Demais Produtos,GERAL,-,-,44151000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Caixotes, caixas, engradados, barricas e embalagens semelhantes, de madeira; carretéis para cabos, de madeira; paletes simples, paletes-caixas e outros estrados para carga, de madeira; taipais de paletes de madeira. - - Caixotes, caixas, engradados, barricas e embalagens semelhantes; carretéis para cabos",-,1,44151000,543286.7399999999,10050117.74
Alíquota de Referência - Demais Produtos,GERAL,-,-,44152000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Caixotes, caixas, engradados, barricas e embalagens semelhantes, de madeira; carretéis para cabos, de madeira; paletes simples, paletes-caixas e outros estrados para carga, de madeira; taipais de paletes de madeira. - - Paletes simples, paletes-caixas e outros estrados para carga; taipais de paletes",-,1,44152000,1441276.6,20141933.92
Alíquota de Referência - Demais Produtos,GERAL,-,-,44160010,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - NÃO INFORMADO - De carvalho (Quercusspp.)",-,1,44160010,3933.7,175655.72
Alíquota de Referência - Demais Produtos,GERAL,-,-,44160090,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - NÃO INFORMADO - Outros",-,1,44160090,3070.55,157656.1
Alíquota de Referência - Demais Produtos,GERAL,-,-,44170010,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - NÃO INFORMADO - Ferramentas",-,1,44170010,69411.54000000001,608905.4300000002
Alíquota de Referência - Demais Produtos,GERAL,-,-,44170020,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - NÃO INFORMADO - Formas, alargadeiras e esticadores, para calçado",-,1,44170020,554.24,67666.99
Alíquota de Referência - Demais Produtos,GERAL,-,-,44170090,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - NÃO INFORMADO - Outros",-,1,44170090,149279.9,3175370.09
Alíquota de Referência - Demais Produtos,GERAL,-,-,44181000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - - Janelas, janelas de sacada e respectivos caixilhos e alizares",-,1,44181000,470.22,20751.75
Alíquota de Referência - Demais Produtos,GERAL,-,-,44181100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - -- De madeira tropical",-,1,44181100,41184.09,1652216.21
Alíquota de Referência - Demais Produtos,GERAL,-,-,44181900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - -- Outras",-,1,44181900,31122.55,761050.4299999999
Alíquota de Referência - Demais Produtos,GERAL,-,-,44182000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - - Portas e respectivos caixilhos, alizares e soleiras",-,1,44182000,56070.94000000001,2449584.47
Alíquota de Referência - Demais Produtos,GERAL,-,-,44182100,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - -- De madeira tropical",-,1,44182100,488834.1900000001,10140770.06
Alíquota de Referência - Demais Produtos,GERAL,-,-,44182900,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - -- Outras",-,1,44182900,1177674.79,13442874.75
Alíquota de Referência - Demais Produtos,GERAL,-,-,44183000,"Madeira, carvão vegetal e obras de madeira; cortiça e suas obras; obras de espartaria ou de cestaria - Madeira, carvão vegetal e obras de madeira. - Obras de marcenaria e peças de carpintaria para construções, incluindo os painéis celulares, os painéis montados para revestimento de pisos (pavimentos) e as fasquias para telhados (shingleseshakes), de madeira. - - Postes e vigas, exceto os produtos das subposições 4418.81 a 4418.89",-,1,44183000,52757.55,2035550.51
